ID,Timestamp,UUID,UserCode,UserLanguage,Audience,Sex,AgeGroup,Occupation,CodenameCombined,Codename,Iteration,Attempt,Value
15790,2023-02-08T10:57:49.325Z,ba0dedb6-3787-4a0e-9605-e314d2f7d239,THWA07,de,A1,w,kA,,L4Rückfrage1_t1_a1,L4Rückfrage1,1,1,2
15791,2023-02-08T10:58:04.889Z,ba0dedb6-3787-4a0e-9605-e314d2f7d239,THWA07,de,A1,w,kA,,L4Rückmeldung_t1_a1,L4Rückmeldung,1,1,2
15792,2023-02-08T10:58:17.306Z,ba0dedb6-3787-4a0e-9605-e314d2f7d239,THWA07,de,A1,w,kA,,L4Kreisschl_t1_a1,L4Kreisschl,1,1,2
15793,2023-02-08T11:01:44.179Z,ba0dedb6-3787-4a0e-9605-e314d2f7d239,THWA07,de,A1,w,kA,,L4SitBesch_t1_a1,L4SitBesch,1,1,Immer wenn es alles etwas schnell geht und ich das Gefühl hab nicht zu wissen was vor sich geht.
15794,2023-02-08T11:01:44.180Z,ba0dedb6-3787-4a0e-9605-e314d2f7d239,THWA07,de,A1,w,kA,,L4Verbesserung_t1_a1,L4Verbesserung,1,1,"Um mich zu vergewissern und der anderen Person zu signalisieren, dass ich verstanden habe und einverstanden bin."
15795,2023-02-08T11:02:02.928Z,ba0dedb6-3787-4a0e-9605-e314d2f7d239,THWA07,de,A1,w,kA,,L4EvalCL_t1_a1,L4EvalCL,1,1,66
15796,2023-02-08T12:16:31.847Z,e830a3b0-0dea-4673-a057-f4f2692d53a0,CHHA23,de,A1,w,bis40,,L2HäufigkeitSit_t1_a1,L2HäufigkeitSit,1,1,2
15797,2023-02-08T12:21:53.616Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,VorstGeb_t1_a1,VorstGeb,1,1,"Natürlich, Entspannt, ruhige Atmosphäre, keine Hektik, Geborgenheit "
15798,2023-02-08T12:23:30.005Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,WünInfo_t1_a1,WünInfo,1,1,"Auf Augenhöhe, ruhig und gelassen, persönlich "
15799,2023-02-08T12:23:30.008Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,WünKommAng_t1_a1,WünKommAng,1,1,"Welche Phase der Geburt gerade ist, wie es dem Baby geht, ob insgesamt alles in Ordnung ist, welche Maßnahmen ergriffen werden"
15800,2023-02-08T12:24:35.676Z,e830a3b0-0dea-4673-a057-f4f2692d53a0,CHHA23,de,A1,w,bis40,,L2Inhalt_t1_a1,L2Inhalt,1,1,Wir müssen hier noch aufräumen bevor morgen der Besuch kommt.
15801,2023-02-08T12:24:35.679Z,e830a3b0-0dea-4673-a057-f4f2692d53a0,CHHA23,de,A1,w,bis40,,L2Worum_t1_a1,L2Worum,1,1,Morgen kommt Besuch 
15802,2023-02-08T12:24:35.680Z,e830a3b0-0dea-4673-a057-f4f2692d53a0,CHHA23,de,A1,w,bis40,,L2Wie_t1_a1,L2Wie,1,1,Morgen kommt Besuch. Ich finde wir sollten hier noch aufräumen. Hilfst du mir bitte?
15803,2023-02-08T12:25:21.368Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,COMM3_v1_t1_a1,COMM3_v1,1,1,91
15804,2023-02-08T12:25:21.369Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,COMM1_v1_t1_a1,COMM1_v1,1,1,20
15805,2023-02-08T12:25:21.371Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,COMM2_v1_t1_a1,COMM2_v1,1,1,89
15806,2023-02-08T12:25:21.390Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,COMM6_v1_t1_a1,COMM6_v1,1,1,10
15807,2023-02-08T12:25:21.392Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,Entbindung_Datum_t1_a1,Entbindung_Datum,1,1,20.03.2023
15808,2023-02-08T12:25:21.394Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,COMM5_v1_t1_a1,COMM5_v1,1,1,-1x
15809,2023-02-08T12:25:21.397Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,COMM4_v1_t1_a1,COMM4_v1,1,1,100
15810,2023-02-08T12:25:21.402Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,COMM7_v1_t1_a1,COMM7_v1,1,1,-1x
15811,2023-02-08T12:25:52.228Z,e830a3b0-0dea-4673-a057-f4f2692d53a0,CHHA23,de,A1,w,bis40,,L3Situation_t1_a1,L3Situation,1,1,2
15812,2023-02-08T12:26:02.144Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,RiskPer_v1_t1_a1,RiskPer_v1,1,1,60
15813,2023-02-08T12:26:02.147Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,OE_v1_t1_a1,OE_v1,1,1,100
15814,2023-02-08T12:26:02.150Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,CSE_v1_t1_a1,CSE_v1,1,1,-1x
15815,2023-02-08T12:26:02.152Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,PL_v1_t1_a1,PL_v1,1,1,-1x
15816,2023-02-08T12:26:02.154Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,Int_v1_t1_a1,Int_v1,1,1,59
15817,2023-02-08T12:26:37.257Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,Barr_v1_t1_a1,Barr_v1,1,1,Fachpersonal hat wenig Zeit 
15818,2023-02-08T12:27:13.873Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,VUEIC1_v1_t1_a1,VUEIC1_v1,1,1,-1x
15819,2023-02-08T12:27:13.874Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,VUEIC2_v1_t1_a1,VUEIC2_v1,1,1,-1x
15820,2023-02-08T12:27:57.224Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,WICHTIGKOMP_L1_t1_a1,WICHTIGKOMP_L1,1,1,2
15821,2023-02-08T12:28:35.724Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,WICHTIGTEXT_L1_t1_a1,WICHTIGTEXT_L1,1,1,"Damit es verständlich ist, was genau das Problem ist"
15822,2023-02-08T12:29:13.207Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,AUSSAGEPASSEND_L1_t1_a1,AUSSAGEPASSEND_L1,1,1,2
15823,2023-02-08T12:29:28.126Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,WICHTIGKOMP2_L1_t1_a1,WICHTIGKOMP2_L1,1,1,1
15824,2023-02-08T12:30:41.961Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,L2HäufigkeitSit_t1_a1,L2HäufigkeitSit,1,1,4
15825,2023-02-08T12:31:01.128Z,e830a3b0-0dea-4673-a057-f4f2692d53a0,CHHA23,de,A1,w,bis40,,L3VorstSitu_t1_a1,L3VorstSitu,1,1,"Ich schicke meinen Geburtsbegleiter los Mal vorsichtig nach der Hebamme zu schauen und die Fragen zu stellen.
Falls ich alleine im Stationszimmer bin und es dringende Fragen sind, würde ich den Rufknopf drücken. Ansonsten abwarten."
15826,2023-02-08T12:32:04.917Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,L3Situation_t1_a1,L3Situation,1,1,2
15827,2023-02-08T12:32:06.313Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,L3Situation_t1_a2,L3Situation,1,2,"2,3"
15828,2023-02-08T12:33:19.539Z,e78fb5ed-6bc9-4ec5-80e4-e407fa7a21b3,IRMI26,de,A1,w,bis40,,L3CTG_t1_a1,L3CTG,1,1,3
15829,2023-02-08T16:29:59.319Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,VorstGeb_t1_a1,VorstGeb,1,1,"Zügig,
Selbstbestimt,
Flow,
Schmerzfrei"
15830,2023-02-08T16:31:38.240Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,WünInfo_t1_a1,WünInfo,1,1,"Offen
Transparent
Ehrlich
Ermutigend"
15831,2023-02-08T16:31:38.241Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,WünKommAng_t1_a1,WünKommAng,1,1,"Was der tatsächliche Status der Geburt ist,
Ob es Abweichungen von der Norm gibt,
Womit ich in etwa noch rechnen kann."
15832,2023-02-08T16:33:07.729Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,COMM1_v1_t1_a1,COMM1_v1,1,1,100
15833,2023-02-08T16:33:07.730Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,COMM2_v1_t1_a1,COMM2_v1,1,1,100
15834,2023-02-08T16:33:07.756Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,COMM6_v1_t1_a1,COMM6_v1,1,1,62
15835,2023-02-08T16:33:07.759Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,COMM7_v1_t1_a1,COMM7_v1,1,1,70
15836,2023-02-08T16:33:07.761Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,COMM3_v1_t1_a1,COMM3_v1,1,1,85
15837,2023-02-08T16:33:07.765Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,Entbindung_Datum_t1_a1,Entbindung_Datum,1,1,25.09.2023
15838,2023-02-08T16:33:07.767Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,COMM4_v1_t1_a1,COMM4_v1,1,1,100
15839,2023-02-08T16:33:07.774Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,COMM5_v1_t1_a1,COMM5_v1,1,1,100
15840,2023-02-08T16:34:12.952Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,OE_v1_t1_a1,OE_v1,1,1,61
15841,2023-02-08T16:34:12.955Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,CSE_v1_t1_a1,CSE_v1,1,1,51
15842,2023-02-08T16:34:12.956Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,Int_v1_t1_a1,Int_v1,1,1,77
15843,2023-02-08T16:34:12.958Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,RiskPer_v1_t1_a1,RiskPer_v1,1,1,-1x
15844,2023-02-08T16:34:12.960Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,PL_v1_t1_a1,PL_v1,1,1,51
15845,2023-02-08T16:56:50.046Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,Barr_v1_t1_a1,Barr_v1,1,1,"Wenig Zeit auf deren Seite,
Evtl Wehen auf meiner Seite."
15846,2023-02-08T16:57:11.687Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,VUEIC1_v1_t1_a1,VUEIC1_v1,1,1,56
15847,2023-02-08T16:57:11.691Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,VUEIC2_v1_t1_a1,VUEIC2_v1,1,1,75
15848,2023-02-08T18:47:54.321Z,e830a3b0-0dea-4673-a057-f4f2692d53a0,CHHA23,de,A1,w,bis40,,L3WichtigTipp_t1_a1,L3WichtigTipp,1,1,"Sachlich bleiben, ausreichend Informationen übermitteln, nicht zu zurückhaltend sein"
15849,2023-02-08T18:48:12.794Z,e830a3b0-0dea-4673-a057-f4f2692d53a0,CHHA23,de,A1,w,bis40,,L3CTG_t1_a1,L3CTG,1,1,3
15850,2023-02-08T19:00:26.346Z,45834ba2-4e93-43ac-8133-f014115de0c4,HEKL16,de,A1,w,bis40,,L2HäufigkeitSit_t1_a1,L2HäufigkeitSit,1,1,4
15851,2023-02-08T19:04:00.015Z,45834ba2-4e93-43ac-8133-f014115de0c4,HEKL16,de,A1,w,bis40,,L2Worum_t1_a1,L2Worum,1,1,Der Hund muss mal
15852,2023-02-08T19:04:00.022Z,45834ba2-4e93-43ac-8133-f014115de0c4,HEKL16,de,A1,w,bis40,,L2Inhalt_t1_a1,L2Inhalt,1,1,bitte gehe jetzt mit dem Hund 
15853,2023-02-08T19:04:00.027Z,45834ba2-4e93-43ac-8133-f014115de0c4,HEKL16,de,A1,w,bis40,,L2Wie_t1_a1,L2Wie,1,1,Kannst du bitte mit dem Hund raus gehen 
15854,2023-02-08T19:10:27.535Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,VorstGeb_t1_a1,VorstGeb,1,1,"Interventionsarm
Begleitet
Aktiv
Ruhig"
15855,2023-02-08T19:12:00.687Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,WünInfo_t1_a1,WünInfo,1,1,Auf Augenhöhe entsprechend meinem Kenntnisstand 
15856,2023-02-08T19:12:00.690Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,WünKommAng_t1_a1,WünKommAng,1,1,"Meine Situation und die des Kindes
Veränderungen
Was ist der Plan
Schwierigkeiten "
15857,2023-02-08T19:15:06.487Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,COMM1_v1_t1_a1,COMM1_v1,1,1,75
15858,2023-02-08T19:15:06.490Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,COMM2_v1_t1_a1,COMM2_v1,1,1,80
15859,2023-02-08T19:15:06.492Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,COMM3_v1_t1_a1,COMM3_v1,1,1,31
15860,2023-02-08T19:15:06.494Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,COMM4_v1_t1_a1,COMM4_v1,1,1,61
15861,2023-02-08T19:15:06.495Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,COMM6_v1_t1_a1,COMM6_v1,1,1,32
15862,2023-02-08T19:15:06.498Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,COMM5_v1_t1_a1,COMM5_v1,1,1,90
15863,2023-02-08T19:15:06.500Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,Entbindung_Datum_t1_a1,Entbindung_Datum,1,1,20.08.2021
15864,2023-02-08T19:15:06.515Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,COMM7_v1_t1_a1,COMM7_v1,1,1,97
15865,2023-02-08T19:15:57.036Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,CSE_v1_t1_a1,CSE_v1,1,1,33
15866,2023-02-08T19:15:57.038Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,Int_v1_t1_a1,Int_v1,1,1,79
15867,2023-02-08T19:15:57.042Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,RiskPer_v1_t1_a1,RiskPer_v1,1,1,62
15868,2023-02-08T19:15:57.045Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,OE_v1_t1_a1,OE_v1,1,1,71
15869,2023-02-08T19:15:57.053Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,PL_v1_t1_a1,PL_v1,1,1,40
15870,2023-02-08T19:16:10.571Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,Barr_v1_t1_a1,Barr_v1,1,1,Schüchternheit
15871,2023-02-08T19:16:38.964Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,VUEIC2_v1_t1_a1,VUEIC2_v1,1,1,20
15872,2023-02-08T19:16:38.966Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,VUEIC1_v1_t1_a1,VUEIC1_v1,1,1,80
15873,2023-02-08T19:18:09.838Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,WICHTIGKOMP_L1_t1_a1,WICHTIGKOMP_L1,1,1,4
15874,2023-02-08T19:18:21.706Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,WICHTIGTEXT_L1_t1_a1,WICHTIGTEXT_L1,1,1,Darauf basiert das weitere Vorgehen 
15875,2023-02-08T19:18:31.418Z,052e3b99-8252-4a0b-8c64-c91e7c22426a,SAAL29,de,A1,w,bis25,,VorstGeb_t1_a1,VorstGeb,1,1,"Wenig schmerzen 
Ruhe 
Zusammen Arbeit "
15876,2023-02-08T19:19:30.650Z,052e3b99-8252-4a0b-8c64-c91e7c22426a,SAAL29,de,A1,w,bis25,,WünKommAng_t1_a1,WünKommAng,1,1,"Was passiert gerade 
Alles oki"
15877,2023-02-08T19:19:30.652Z,052e3b99-8252-4a0b-8c64-c91e7c22426a,SAAL29,de,A1,w,bis25,,WünInfo_t1_a1,WünInfo,1,1,"Höflich
Ruhig 
Das sie alles erklären 
Angst nehmen "
15878,2023-02-08T19:19:54.037Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,AUSSAGEPASSEND_L1_t1_a1,AUSSAGEPASSEND_L1,1,1,2
15879,2023-02-08T19:20:06.228Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,WICHTIGKOMP2_L1_t1_a1,WICHTIGKOMP2_L1,1,1,2
15880,2023-02-08T19:20:28.877Z,052e3b99-8252-4a0b-8c64-c91e7c22426a,SAAL29,de,A1,w,bis25,,COMM2_v1_t1_a1,COMM2_v1,1,1,26
15881,2023-02-08T19:20:28.880Z,052e3b99-8252-4a0b-8c64-c91e7c22426a,SAAL29,de,A1,w,bis25,,COMM1_v1_t1_a1,COMM1_v1,1,1,54
15882,2023-02-08T19:20:28.882Z,052e3b99-8252-4a0b-8c64-c91e7c22426a,SAAL29,de,A1,w,bis25,,COMM3_v1_t1_a1,COMM3_v1,1,1,68
15883,2023-02-08T19:20:28.884Z,052e3b99-8252-4a0b-8c64-c91e7c22426a,SAAL29,de,A1,w,bis25,,COMM5_v1_t1_a1,COMM5_v1,1,1,96
15884,2023-02-08T19:20:28.886Z,052e3b99-8252-4a0b-8c64-c91e7c22426a,SAAL29,de,A1,w,bis25,,COMM7_v1_t1_a1,COMM7_v1,1,1,39
15885,2023-02-08T19:20:28.888Z,052e3b99-8252-4a0b-8c64-c91e7c22426a,SAAL29,de,A1,w,bis25,,Entbindung_Datum_t1_a1,Entbindung_Datum,1,1,19.06.2023
15886,2023-02-08T19:20:28.889Z,052e3b99-8252-4a0b-8c64-c91e7c22426a,SAAL29,de,A1,w,bis25,,COMM4_v1_t1_a1,COMM4_v1,1,1,80
15887,2023-02-08T19:20:28.891Z,052e3b99-8252-4a0b-8c64-c91e7c22426a,SAAL29,de,A1,w,bis25,,COMM6_v1_t1_a1,COMM6_v1,1,1,61
15888,2023-02-08T19:22:34.586Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,SITUATIONKOMP_L1_t1_a1,SITUATIONKOMP_L1,1,1,Rücksprachen mit Vorgesetzten 
15889,2023-02-08T19:47:52.194Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,WICHTIGKOMP_L1_t1_a1,WICHTIGKOMP_L1,1,1,1
15890,2023-02-08T19:48:31.613Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,AUSSAGEPASSEND_L1_t1_a1,AUSSAGEPASSEND_L1,1,1,2
15891,2023-02-08T19:48:44.458Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,WICHTIGKOMP2_L1_t1_a1,WICHTIGKOMP2_L1,1,1,1
15892,2023-02-08T19:50:11.902Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,L2HäufigkeitSit_t1_a1,L2HäufigkeitSit,1,1,2
15893,2023-02-08T19:51:48.233Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,L3Situation_t1_a1,L3Situation,1,1,2
15894,2023-02-08T19:53:23.264Z,e2d09940-3d63-4d6c-a601-c567c916daea,MAUD31,de,A1,w,bis40,,L3CTG_t1_a1,L3CTG,1,1,3
15895,2023-02-08T20:03:44.903Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L2HäufigkeitSit_t1_a1,L2HäufigkeitSit,1,1,4
15896,2023-02-08T20:08:15.978Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L2Inhalt_t1_a1,L2Inhalt,1,1,Sachebene. Ist die Aufgabe erledigt?
15897,2023-02-08T20:08:15.980Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L2Worum_t1_a1,L2Worum,1,1,Denkst du an B.?
15898,2023-02-08T20:08:15.982Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L2Wie_t1_a1,L2Wie,1,1,Hast du B. schon geschrieben?
15899,2023-02-08T20:09:08.093Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L3Situation_t1_a1,L3Situation,1,1,2
15900,2023-02-08T20:09:10.606Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L3Situation_t1_a2,L3Situation,1,2,"2,4"
15901,2023-02-08T20:09:12.392Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L3Situation_t1_a3,L3Situation,1,3,"2,4,5"
15902,2023-02-08T20:10:34.441Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L3VorstSitu_t1_a1,L3VorstSitu,1,1,Ich bitte meinen Partner die Hebamme zu bitten nochmal zu kommen 
15903,2023-02-08T20:13:17.275Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L3CTG_t1_a1,L3CTG,1,1,3
15904,2023-02-08T20:14:53.368Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,COMM3_v2_t1_a1,COMM3_v2,1,1,37
15905,2023-02-08T20:14:53.370Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,COMM1_v2_t1_a1,COMM1_v2,1,1,76
15906,2023-02-08T20:14:53.372Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,COMM2_v2_t1_a1,COMM2_v2,1,1,88
15907,2023-02-08T20:14:53.376Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,COMM4_v2_t1_a1,COMM4_v2,1,1,38
15908,2023-02-08T20:14:53.385Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,COMM5_v2_t1_a1,COMM5_v2,1,1,90
15909,2023-02-08T20:14:53.389Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,COMM6_v2_t1_a1,COMM6_v2,1,1,35
15910,2023-02-08T20:14:53.390Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,COMM7_v2_t1_a1,COMM7_v2,1,1,96
15911,2023-02-08T20:15:29.383Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,OE_v2_t1_a1,OE_v2,1,1,71
15912,2023-02-08T20:15:29.386Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,RiskPer_v2_t1_a1,RiskPer_v2,1,1,82
15913,2023-02-08T20:15:29.390Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,CSE_v2_t1_a1,CSE_v2,1,1,31
15914,2023-02-08T20:15:29.393Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,Int_v2_t1_a1,Int_v2,1,1,78
15915,2023-02-08T20:15:29.401Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,PL_v2_t1_a1,PL_v2,1,1,61
15916,2023-02-08T20:16:01.265Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L4FaktStress_t1_a1,L4FaktStress,1,1,2
15917,2023-02-08T20:16:10.601Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L4FaktStress_t1_a2,L4FaktStress,1,2,"2,4"
15918,2023-02-08T20:16:11.960Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L4FaktStress_t1_a3,L4FaktStress,1,3,"2,4,5"
15919,2023-02-08T20:16:14.357Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L4FaktStress_t1_a4,L4FaktStress,1,4,"2,4,5d"
15920,2023-02-08T20:16:46.602Z,9c59e2fd-51f3-4041-8c4e-b342a821e79c,ANJÖ04,de,A1,w,bis40,,VorstGeb_t1_a1,VorstGeb,1,1,"Fallen lassen, intensive Gefühle, Urvertrauen, innere Ruhe"
15921,2023-02-08T20:16:51.842Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L4FaktBesser_t1_a1,L4FaktBesser,1,1,2
15922,2023-02-08T20:16:55.818Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L4FaktBesser_t1_a2,L4FaktBesser,1,2,"2,4"
15923,2023-02-08T20:16:59.966Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L4FaktBesser_t1_a3,L4FaktBesser,1,3,"2,4,5"
15924,2023-02-08T20:17:29.425Z,9c59e2fd-51f3-4041-8c4e-b342a821e79c,ANJÖ04,de,A1,w,bis40,,WünInfo_t1_a1,WünInfo,1,1,"Gelassen, geduldig, verständnisvoll, ruhig, "
15925,2023-02-08T20:18:14.299Z,8cae6e2e-9365-440d-a2d1-e6788682e871,PEMA21,de,A1,w,bis40,,L4Rückfrage1_t1_a1,L4Rückfrage1,1,1,2
